"","會員編號","櫃位名稱","課別名稱","商品類別名稱","全館消費金額","全館交易筆數","統計日期","性別","年齡層","最近消費日期","累積消費頻率","累積消費金額","卡友分群類別名稱"
"13972","366811","51070_SAISON du SOLEIL","05_美食一課","西點麵包",40,2,2013-12-20,"F","30-39歲",272,15,40394,"警戒顧客"
"13973","366811","51056_大阪道頓堀","05_美食一課","熟食",10,2,2013-12-29,"F","30-39歲",272,15,40394,"警戒顧客"
"13974","366811","52026_108抹茶廊","05_美食一課","冰品輕食",108,2,2015-04-04,"F","30-39歲",272,15,40394,"警戒顧客"
"13975","366811","71002_台隆手創館","02_美用二課","專門大店",82,1,2015-04-04,"F","30-39歲",272,15,40394,"警戒顧客"
"13976","366811","72005_Apple","02_美用二課","3C",12900,2,2014-12-13,"F","30-39歲",272,15,40394,"警戒顧客"
"13977","366811","11050_10/10 HOPE","01_美用一課","化妝品",2350,2,2014-05-04,"F","30-39歲",272,15,40394,"警戒顧客"
"13978","367283","52020_可朵","05_美食一課","西點麵包",560,2,2015-04-17,"M","30-39歲",259,1,560,"初次消費者"
"13979","367590","11623_FONSI","01_美用一課","臨時櫃",18099,6,2012-12-11,"F","30-39歲",1031,9,19241,"流失顧客"
"13980","367590","11623_FONSI","01_美用一課","臨時櫃",-3400,6,2012-12-12,"F","30-39歲",1031,9,19241,"流失顧客"
"13981","367590","11623_FONSI","01_美用一課","臨時櫃",400,8,2012-12-13,"F","30-39歲",1031,9,19241,"流失顧客"
"13982","367590","12010_Wacoal","02_美用二課","自營內睡衣",15,2,2012-12-13,"F","30-39歲",1031,9,19241,"流失顧客"
"13983","367590","52011_固德威歐式美食","05_美食一課","熟食",182,2,2012-12-13,"F","30-39歲",1031,9,19241,"流失顧客"
"13984","367590","11024_THE BODY SHOP","01_美用一課","少女彩妝保養",60,2,2012-12-16,"F","30-39歲",1031,9,19241,"流失顧客"
"13985","367590","11651_L OCCITANE","01_美用一課","沐浴香氛",5,2,2012-12-16,"F","30-39歲",1031,9,19241,"流失顧客"
"13986","367590","51056_大阪道頓堀","05_美食一課","熟食",230,4,2012-12-16,"F","30-39歲",1031,9,19241,"流失顧客"
"13987","367590","51635_祿大","05_美食一課","臨時櫃",100,1,2012-12-16,"F","30-39歲",1031,9,19241,"流失顧客"
"13988","367590","54023_STARBUCKS COFFEE","06_美食二課","CAFE",150,1,2013-03-06,"F","30-39歲",1031,9,19241,"流失顧客"
"13989","367634","11619_CONI","01_美用一課","臨時櫃",2349,2,2012-12-11,"M","20-29歲",1092,3,10008,"流失顧客"
"13990","367634","12009_Triumph","02_美用二課","自營內睡衣",3946,2,2012-12-11,"M","20-29歲",1092,3,10008,"流失顧客"
"13991","367634","22043_pixy","02_美用二課","女包",3713,2,2013-01-04,"M","20-29歲",1092,3,10008,"流失顧客"
"13992","367654","71002_台隆手創館","02_美用二課","專門大店",850,1,2012-12-11,"F","30-39歲",1116,1,850,"初次消費者"
"13993","367743","11619_CONI","01_美用一課","臨時櫃",30000,2,2012-12-12,"F","40-49歲",1115,1,30000,"初次消費者"
"13994","368068","41017_Earl Jean","04_服飾二課","牛仔服飾",1200,1,2012-12-12,"M","20-29歲",622,4,5282,"流失顧客"
"13995","368068","22034_rainstory","02_美用二課","生活雜貨",792,2,2012-12-12,"M","20-29歲",622,4,5282,"流失顧客"
"13996","368068","22603_THE 89","02_美用二課","臨時櫃",1610,2,2013-02-02,"M","20-29歲",622,4,5282,"流失顧客"
"13997","368068","43033_美國工廠","04_服飾二課","街頭運動",1680,2,2014-04-19,"M","20-29歲",622,4,5282,"流失顧客"
"13998","368472","73614_GOOD DAY特賣","02_美用二課","臨時櫃",1580,1,2012-12-13,"F","20-29歲",326,13,27434,"忠誠顧客"
"13999","368472","22014_miryoku","02_美用二課","女包",1980,1,2012-12-13,"F","20-29歲",326,13,27434,"忠誠顧客"
"14000","368472","22641_UMOIE ROIE","02_美用二課","臨時櫃",1998,1,2012-12-13,"F","20-29歲",326,13,27434,"忠誠顧客"
"14001","368472","51078_誠屋 拉麵","05_美食一課","熟食",390,2,2015-01-12,"F","20-29歲",326,13,27434,"忠誠顧客"
"14002","368472","51046_貝諾pasta","05_美食一課","熟食",125,2,2015-01-22,"F","20-29歲",326,13,27434,"忠誠顧客"
"14003","368472","51067_雪精靈谷八","05_美食一課","西點麵包",369,2,2015-02-09,"F","20-29歲",326,13,27434,"忠誠顧客"
"14004","368472","11010_第一化工","01_美用一課","少女彩妝保養",1800,2,2014-09-21,"F","20-29歲",326,13,27434,"忠誠顧客"
"14005","368472","22043_pixy","02_美用二課","女包",1060,2,2014-09-23,"F","20-29歲",326,13,27434,"忠誠顧客"
"14006","368472","21029_DN DEFFENY COLLECTIO","01_美用一課","少女鞋",2704,2,2014-09-21,"F","20-29歲",326,13,27434,"忠誠顧客"
"14007","368472","22043_pixy","02_美用二課","女包",1852,2,2014-09-21,"F","20-29歲",326,13,27434,"忠誠顧客"
"14008","368472","51075_橫井烏龍麵","05_美食一課","熟食",138,2,2014-09-21,"F","20-29歲",326,13,27434,"忠誠顧客"
"14009","368472","41025_G2000","04_服飾二課","進口中性服飾",8268,2,2014-11-21,"F","20-29歲",326,13,27434,"忠誠顧客"
"14010","368472","73601_A D Home","02_美用二課","臨時櫃",5170,2,2014-12-30,"F","20-29歲",326,13,27434,"忠誠顧客"
"14011","368595","11048_Lollia","01_美用一課","沐浴香氛",1600,1,2012-12-13,"F","30-39歲",754,4,9611,"流失顧客"
"14012","368595","12010_Wacoal","02_美用二課","自營內睡衣",6431,2,2013-12-08,"F","30-39歲",754,4,9611,"流失顧客"
"14013","368595","34005_Hana+Hana","03_服飾一課","國產少女服飾",1200,2,2013-12-08,"F","30-39歲",754,4,9611,"流失顧客"
"14014","368595","51002_凱林鐵板燒","05_美食一課","熟食",380,2,2013-12-08,"F","30-39歲",754,4,9611,"流失顧客"
"14015","368713","11010_第一化工","01_美用一課","少女彩妝保養",5120,2,2012-12-14,"M","30-39歲",203,11,26228,"警戒顧客"
"14016","368713","22044_Kinoshohampu複合櫃","02_美用二課","中性雜貨配件",7000,1,2012-12-14,"M","30-39歲",203,11,26228,"警戒顧客"
"14017","368713","51051_大戶屋","05_美食一課","熟食",340,2,2012-12-14,"M","30-39歲",203,11,26228,"警戒顧客"
"14018","368713","11010_第一化工","01_美用一課","少女彩妝保養",630,2,2015-02-03,"M","30-39歲",203,11,26228,"警戒顧客"
"14019","368713","11010_第一化工","01_美用一課","少女彩妝保養",960,2,2015-06-12,"M","30-39歲",203,11,26228,"警戒顧客"
"14020","368713","51002_凱林鐵板燒","05_美食一課","熟食",70,2,2014-11-27,"M","30-39歲",203,11,26228,"警戒顧客"
"14021","368713","11010_第一化工","01_美用一課","少女彩妝保養",2838,2,2014-11-27,"M","30-39歲",203,11,26228,"警戒顧客"
"14022","368713","11031_LUSH","01_美用一課","少女彩妝保養",1099,2,2014-11-27,"M","30-39歲",203,11,26228,"警戒顧客"
"14023","368713","51070_SAISON du SOLEIL","05_美食一課","西點麵包",56,2,2014-11-27,"M","30-39歲",203,11,26228,"警戒顧客"
"14024","368713","11010_第一化工","01_美用一課","少女彩妝保養",2015,2,2014-05-11,"M","30-39歲",203,11,26228,"警戒顧客"
"14025","368713","22044_Kinoshohampu複合櫃","02_美用二課","中性雜貨配件",6100,4,2014-05-11,"M","30-39歲",203,11,26228,"警戒顧客"
"14026","368904","31017_ZARA","03_服飾一課","進口服飾名店",5370,1,2012-12-14,"M","30-39歲",1113,1,5370,"初次消費者"
"14027","369271","33047_GLAD NEWS","03_服飾一課","進口個性服飾",3184,2,2012-12-15,"M","20-29歲",1112,1,3184,"初次消費者"
"14028","369951","22047_Alviero Martini","02_美用二課","臨時櫃",11590,2,2012-12-17,"M","30-39歲",285,6,18547,"警戒顧客"
"14029","369951","61022_小林煎餅","06_美食二課","轉運站商店",46,2,2013-03-28,"M","30-39歲",285,6,18547,"警戒顧客"
"14030","369951","23022_Cherie","02_美用二課","少女飾品",3044,2,2013-03-28,"M","30-39歲",285,6,18547,"警戒顧客"
"14031","369951","61022_小林煎餅","06_美食二課","轉運站商店",360,2,2013-07-02,"M","30-39歲",285,6,18547,"警戒顧客"
"14032","369951","54013_饗食天堂","06_美食二課","主題餐廳",3247,1,2015-03-22,"M","30-39歲",285,6,18547,"警戒顧客"
"14033","369951","52645_BOCAFE雪球餅乾咖啡館","06_美食二課","臨時櫃",260,1,2015-03-22,"M","30-39歲",285,6,18547,"警戒顧客"
"14034","370085","22052_BESIDE-U","02_美用二課","中性雜貨配件",2873,1,2012-12-18,"F","30-39歲",516,11,15632,"警戒顧客"
"14035","370085","54023_STARBUCKS COFFEE","06_美食二課","CAFE",120,1,2012-12-18,"F","30-39歲",516,11,15632,"警戒顧客"
"14036","370085","91002_虛擬櫃(營業一部)","01_美用一課","臨時櫃",2340,1,2012-12-18,"F","30-39歲",516,11,15632,"警戒顧客"
"14037","370085","31018_Sport b","03_服飾一課","進口服飾名店",1880,2,2013-02-18,"F","30-39歲",516,11,15632,"警戒顧客"
"14038","370085","33038_INDEX","03_服飾一課","進口少女服飾",522,2,2013-09-05,"F","30-39歲",516,11,15632,"警戒顧客"
"14039","370085","33043_miicasa 服飾","03_服飾一課","進口少女服飾",1512,2,2013-09-05,"F","30-39歲",516,11,15632,"警戒顧客"
"14040","370085","22019_Accessorize","02_美用二課","雜貨配件",2065,2,2014-08-03,"F","30-39歲",516,11,15632,"警戒顧客"
"14041","370085","54055_agnes b  cafe L.P.G","06_美食二課","CAFE",1020,1,2014-03-14,"F","30-39歲",516,11,15632,"警戒顧客"
"14042","370085","11064_ettusais","01_美用一課","自營化妝品",300,2,2014-03-24,"F","30-39歲",516,11,15632,"警戒顧客"
"14043","370085","31018_Sport b","03_服飾一課","進口服飾名店",1980,2,2014-03-24,"F","30-39歲",516,11,15632,"警戒顧客"
"14044","370085","54055_agnes b  cafe L.P.G","06_美食二課","CAFE",1020,1,2014-03-24,"F","30-39歲",516,11,15632,"警戒顧客"
"14045","370205","12013_Ladies","02_美用二課","國產內睡衣",3160,1,2012-12-19,"F","20-29歲",78,6,16958,"警戒顧客"
"14046","370205","22060_PORTER","02_美用二課","中性雜貨配件",3950,2,2013-12-20,"F","20-29歲",78,6,16958,"警戒顧客"
"14047","370205","52010_快車肉乾","05_美食一課","伴手禮品",670,2,2015-03-24,"F","20-29歲",78,6,16958,"警戒顧客"
"14048","370205","54052_SUBWAY","06_美食二課","TO GO",118,2,2015-10-15,"F","20-29歲",78,6,16958,"警戒顧客"
"14049","370205","51044_都雲溫州大餛飩","05_美食一課","熟食",125,2,2014-08-01,"F","20-29歲",78,6,16958,"警戒顧客"
"14050","370205","22060_PORTER","02_美用二課","中性雜貨配件",8935,2,2014-04-25,"F","20-29歲",78,6,16958,"警戒顧客"
"14051","370341","71002_台隆手創館","02_美用二課","專門大店",1050,1,2012-12-21,"M","40-49歲",445,8,6452,"警戒顧客"
"14052","370341","53001_JASONS超市","05_美食一課","超市",476,1,2013-03-09,"M","40-49歲",445,8,6452,"警戒顧客"
"14053","370341","54004_誠屋拉麵","06_美食二課","主題餐廳",449,2,2013-03-09,"M","40-49歲",445,8,6452,"警戒顧客"
"14054","370341","51070_SAISON du SOLEIL","05_美食一課","西點麵包",245,2,2013-07-08,"M","40-49歲",445,8,6452,"警戒顧客"
"14055","370341","54054_Mr.Onion","06_美食二課","主題餐廳",1078,2,2013-07-08,"M","40-49歲",445,8,6452,"警戒顧客"
"14056","370341","53001_JASONS超市","05_美食一課","超市",664,1,2014-10-11,"M","40-49歲",445,8,6452,"警戒顧客"
"14057","370341","54054_Mr.Onion","06_美食二課","主題餐廳",1970,2,2014-10-11,"M","40-49歲",445,8,6452,"警戒顧客"
"14058","370341","54054_Mr.Onion","06_美食二課","主題餐廳",520,2,2014-10-13,"M","40-49歲",445,8,6452,"警戒顧客"
"14059","37069","22030_ROOTOTE","02_美用二課","女包",1250,2,2011-01-31,"F","30-39歲",34,8,7892,"警戒顧客"
"14060","37069","11036_阿原肥皂","01_美用一課","沐浴香氛",940,2,2011-10-09,"F","30-39歲",34,8,7892,"警戒顧客"
"14061","37069","33027_ceu","03_服飾一課","進口少女服飾",872,2,2011-11-27,"F","30-39歲",34,8,7892,"警戒顧客"
"14062","37069","34022_HANACO","03_服飾一課","國產少女服飾",1316,2,2011-11-27,"F","30-39歲",34,8,7892,"警戒顧客"
"14063","37069","51609_荷旺蝦餅","05_美食一課","臨時櫃",400,2,2011-11-27,"F","30-39歲",34,8,7892,"警戒顧客"
"14064","37069","51050_海壽司","05_美食一課","熟食",110,2,2011-11-27,"F","30-39歲",34,8,7892,"警戒顧客"
"14065","37069","11036_阿原肥皂","01_美用一課","沐浴香氛",1240,2,2011-11-27,"F","30-39歲",34,8,7892,"警戒顧客"
"14066","37069","44629_Zu Zai","04_服飾二課","臨時櫃",1764,2,2015-11-28,"F","30-39歲",34,8,7892,"警戒顧客"
"14067","370756","72005_Apple","02_美用二課","3C",13880,2,2012-12-22,"F","40-49歲",1105,1,13880,"初次消費者"
"14068","37086","73001_DECOR HOST","02_美用二課","生活雜貨",499,2,2011-06-11,"F","30-39歲",1196,3,2479,"流失顧客"
"14069","37086","54004_誠屋拉麵","06_美食二課","主題餐廳",580,2,2012-09-22,"F","30-39歲",1196,3,2479,"流失顧客"
"14070","37086","43004_NIKE","04_服飾二課","運動名店",1400,2,2012-09-02,"F","30-39歲",1196,3,2479,"流失顧客"
"14071","37122","51009_九龍茶水灘","05_美食一課","熟食",280,2,2011-01-06,"F","30-39歲",217,44,99238,"忠誠顧客"
"14072","37122","51010_印度皇宮","05_美食一課","熟食",280,2,2011-04-09,"F","30-39歲",217,44,99238,"忠誠顧客"
"14073","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",275,2,2011-05-09,"F","30-39歲",217,44,99238,"忠誠顧客"
"14074","37122","61604_福瑞麥斯德國酒藏","06_美食二課","臨時櫃",250,2,2011-05-09,"F","30-39歲",217,44,99238,"忠誠顧客"
"14075","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",847,2,2011-01-22,"F","30-39歲",217,44,99238,"忠誠顧客"
"14076","37122","32001_竇騰璜","03_服飾一課","設計師服飾",19088,4,2011-06-19,"F","30-39歲",217,44,99238,"忠誠顧客"
"14077","37122","51048_Movenpick Cafe","05_美食一課","西點麵包",215,1,2011-05-30,"F","30-39歲",217,44,99238,"忠誠顧客"
"14078","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",385,2,2011-05-16,"F","30-39歲",217,44,99238,"忠誠顧客"
"14079","37122","61604_福瑞麥斯德國酒藏","06_美食二課","臨時櫃",3896,6,2011-05-27,"F","30-39歲",217,44,99238,"忠誠顧客"
"14080","37122","32001_竇騰璜","03_服飾一課","設計師服飾",814,2,2011-06-22,"F","30-39歲",217,44,99238,"忠誠顧客"
"14081","37122","51607_歐盟","05_美食一課","臨時櫃",1490,2,2011-07-21,"F","30-39歲",217,44,99238,"忠誠顧客"
"14082","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",374,2,2011-07-21,"F","30-39歲",217,44,99238,"忠誠顧客"
"14083","37122","23608_EIFEL","02_美用二課","臨時櫃",330,2,2011-08-17,"F","30-39歲",217,44,99238,"忠誠顧客"
"14084","37122","43601_火柴邦","04_服飾二課","臨時櫃",0,4,2011-10-24,"F","30-39歲",217,44,99238,"忠誠顧客"
"14085","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",251,2,2011-10-24,"F","30-39歲",217,44,99238,"忠誠顧客"
"14086","37122","21004_be;eza","01_美用一課","女鞋",2840,2,2011-08-17,"F","30-39歲",217,44,99238,"忠誠顧客"
"14087","37122","61604_福瑞麥斯德國酒藏","06_美食二課","臨時櫃",20,2,2011-10-24,"F","30-39歲",217,44,99238,"忠誠顧客"
"14088","37122","44016_Quiksilver & ROXY","04_服飾二課","戶外休閒服飾",7770,2,2011-11-24,"F","30-39歲",217,44,99238,"忠誠顧客"
"14089","37122","61604_福瑞麥斯德國酒藏","06_美食二課","臨時櫃",5011,4,2011-11-24,"F","30-39歲",217,44,99238,"忠誠顧客"
"14090","37122","21006_MAUD FRIZON","01_美用一課","女鞋",7300,2,2011-11-25,"F","30-39歲",217,44,99238,"忠誠顧客"
"14091","37122","32001_竇騰璜","03_服飾一課","設計師服飾",1086,2,2011-11-25,"F","30-39歲",217,44,99238,"忠誠顧客"
"14092","37122","61604_福瑞麥斯德國酒藏","06_美食二課","臨時櫃",3225,6,2011-12-23,"F","30-39歲",217,44,99238,"忠誠顧客"
"14093","37122","32001_竇騰璜","03_服飾一課","設計師服飾",3165,2,2012-02-18,"F","30-39歲",217,44,99238,"忠誠顧客"
"14094","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",374,2,2012-02-18,"F","30-39歲",217,44,99238,"忠誠顧客"
"14095","37122","24008_SOLON","02_美用二課","眼鏡鐘錶",1980,2,2012-04-04,"F","30-39歲",217,44,99238,"忠誠顧客"
"14096","37122","54011_銀湯匙","06_美食二課","主題餐廳",2585,2,2012-04-04,"F","30-39歲",217,44,99238,"忠誠顧客"
"14097","37122","91005_虛擬櫃(營業二部)","03_服飾一課","臨時櫃",2884,4,2012-04-04,"F","30-39歲",217,44,99238,"忠誠顧客"
"14098","37122","21003_Ophelie","01_美用一課","少女鞋",1344,2,2012-08-10,"F","30-39歲",217,44,99238,"忠誠顧客"
"14099","37122","41001_ENERGIE","04_服飾二課","進口中性服飾",792,2,2012-08-10,"F","30-39歲",217,44,99238,"忠誠顧客"
"14100","37122","21003_Ophelie","01_美用一課","少女鞋",656,2,2012-08-16,"F","30-39歲",217,44,99238,"忠誠顧客"
"14101","37122","31017_ZARA","03_服飾一課","進口服飾名店",1980,2,2012-08-25,"F","30-39歲",217,44,99238,"忠誠顧客"
"14102","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",280,2,2012-10-31,"F","30-39歲",217,44,99238,"忠誠顧客"
"14103","37122","53001_JASONS超市","05_美食一課","超市",190,1,2012-11-05,"F","30-39歲",217,44,99238,"忠誠顧客"
"14104","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",326,2,2012-08-10,"F","30-39歲",217,44,99238,"忠誠顧客"
"14105","37122","54004_誠屋拉麵","06_美食二課","主題餐廳",329,2,2012-07-07,"F","30-39歲",217,44,99238,"忠誠顧客"
"14106","37122","54053_山頭火拉麵","06_美食二課","主題餐廳",390,2,2013-03-02,"F","30-39歲",217,44,99238,"忠誠顧客"
"14107","37122","54056_Alleycat's","06_美食二課","主題餐廳",1870,2,2013-05-26,"F","30-39歲",217,44,99238,"忠誠顧客"
"14108","37122","33028_collect point","03_服飾一課","進口少女服飾",168,2,2013-09-17,"F","30-39歲",217,44,99238,"忠誠顧客"
"14109","37122","43021_K-SWISS","04_服飾二課","運動名店",1215,6,2013-12-19,"F","30-39歲",217,44,99238,"忠誠顧客"
"14110","37122","54009_元定食","06_美食二課","主題餐廳",2221,4,2013-12-19,"F","30-39歲",217,44,99238,"忠誠顧客"
"14111","37122","52026_108抹茶廊","05_美食一課","冰品輕食",330,2,2015-05-29,"F","30-39歲",217,44,99238,"忠誠顧客"
"14112","37122","54056_Alleycat's","06_美食二課","主題餐廳",2133,2,2015-01-21,"F","30-39歲",217,44,99238,"忠誠顧客"
"14113","37122","52652_LOVERO","06_美食二課","臨時櫃",2700,1,2014-10-10,"F","30-39歲",217,44,99238,"忠誠顧客"
"14114","37122","21058_Zucca","01_美用一課","少女鞋",425,4,2014-11-21,"F","30-39歲",217,44,99238,"忠誠顧客"
"14115","37122","32001_竇騰璜","03_服飾一課","設計師服飾",14874,4,2014-11-21,"F","30-39歲",217,44,99238,"忠誠顧客"
"14116","371424","43625_SNEEZE","04_服飾二課","臨時櫃",560,2,2012-12-24,"M","30-39歲",390,12,13129,"流失顧客"
"14117","371424","51621_九層炊","05_美食一課","臨時櫃",60,2,2013-02-18,"M","30-39歲",390,12,13129,"流失顧客"
